curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,n_cases_used,expected_cases,coverage,is_valid,mean_return,mean_success_strict,mean_success_soft,mean_length
baseline,4,9,225000,294912,mid,generalization_combined,,,,,-103.24036684561682,0.016666666666666666,0.03333333333333333,794.3666666666666
baseline,4,10,250000,327680,mid,generalization_combined,,,,,-82.20263258520839,0.03333333333333333,0.03333333333333333,833.5666666666666
baseline,4,11,275000,360448,mid,generalization_combined,,,,,-81.9378632832441,0.03333333333333333,0.03333333333333333,911.3166666666666
baseline,4,12,300000,393216,mid,generalization_combined,,,,,-47.13976771013941,0.08333333333333333,0.21666666666666667,796.55
baseline,4,13,325000,425984,mid,generalization_combined,,,,,-12.276114021160176,0.16666666666666669,0.3,712.2333333333333
baseline,4,14,350000,458752,mid,generalization_combined,,,,,23.79477242268598,0.18333333333333332,0.31666666666666665,734.8166666666666
baseline,4,15,375000,491520,mid,generalization_combined,,,,,51.99410753065052,0.26666666666666666,0.3833333333333333,717.8000000000001
baseline,4,16,400000,524288,mid,generalization_combined,,,,,115.81789079933506,0.4666666666666667,0.55,601.4333333333334
baseline,4,17,425000,557056,mid,generalization_combined,,,,,150.80021882597103,0.5,0.65,560.25
baseline,4,18,450000,589824,mid,generalization_combined,,,,,164.91114978242825,0.55,0.7,507.8833333333333
baseline,4,19,475000,622592,mid,generalization_combined,,,,,161.27077393889104,0.5499999999999999,0.6666666666666666,507.2333333333333
baseline,4,20,500000,655360,final,generalization_combined,,,,,165.96320961861963,0.5366666666666666,0.6883333333333332,461.5333333333333
baseline,5,1,25000,32768,mid,generalization_combined,,,,,-172.93452325649002,0.049999999999999996,0.15000000000000002,407.2166666666666
baseline,5,2,50000,65536,mid,generalization_combined,,,,,-207.17698590910146,0.0,0.0,493.76666666666665
