curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,mean_return,mean_success,mean_length
baseline,8,16,400000,524288,mid,training_like,195.8302628821546,0.925,419.6
baseline,8,17,425000,557056,mid,training_like,212.38985782937837,1.0,361.5
baseline,8,18,450000,589824,mid,training_like,188.40222492418982,1.0,337.65
baseline,8,19,475000,622592,mid,training_like,199.1954205598915,0.975,344.0
baseline,8,20,500000,655360,final,training_like,208.21919658026584,0.89,373.4275
baseline,9,1,25000,32768,mid,training_like,-84.96850018862169,1.0,119.12499999999999
baseline,9,2,50000,65536,mid,training_like,-144.72500716036052,1.0,226.62500000000003
baseline,9,3,75000,98304,mid,training_like,-116.06926505712764,1.0,248.5
baseline,9,4,100000,131072,mid,training_like,-21.30964617544501,1.0,302.125
baseline,9,5,125000,163840,mid,training_like,20.736688375374847,0.975,480.12500000000006
baseline,9,6,150000,196608,mid,training_like,-47.838929038482306,0.22499999999999998,933.1500000000001
baseline,9,7,175000,229376,mid,training_like,-107.97163254053211,0.0,1000.0
baseline,9,8,200000,262144,mid,training_like,-95.70930959959088,0.0,1000.0
baseline,9,9,225000,294912,mid,training_like,-83.67636353134827,0.025,993.25
baseline,9,10,250000,327680,mid,training_like,-60.52644897472218,0.025,991.25
baseline,9,11,275000,360448,mid,training_like,-13.04625404179941,0.275,901.975
baseline,9,12,300000,393216,mid,training_like,171.7180962340692,0.925,608.6500000000001
baseline,9,13,325000,425984,mid,training_like,195.5948886275597,1.0,516.1
baseline,9,14,350000,458752,mid,training_like,181.43332084673688,0.875,548.675
baseline,9,15,375000,491520,mid,training_like,214.9965945294337,0.95,472.725
baseline,9,16,400000,524288,mid,training_like,212.85623561222906,0.95,435.55
baseline,9,17,425000,557056,mid,training_like,226.47669353186257,0.975,388.625
baseline,9,18,450000,589824,mid,training_like,220.35505983188125,0.975,369.35
baseline,9,19,475000,622592,mid,training_like,225.13972622341842,0.975,331.15
baseline,9,20,500000,655360,final,training_like,242.2336983350499,0.945,330.76500000000004
joint,0,1,25000,32768,mid,training_like,-313.8305098084985,1.0,344.59999999999997
joint,0,2,50000,65536,mid,training_like,-284.2273363101882,0.7,579.0
joint,0,3,75000,98304,mid,training_like,-259.70335655672295,0.5499999999999999,659.125
joint,0,4,100000,131072,mid,training_like,-206.90022627652644,0.125,914.5
joint,0,5,125000,163840,mid,training_like,-141.17317608068407,0.0,1000.0
joint,0,6,150000,196608,mid,training_like,-95.5110943940902,0.0,1000.0
joint,0,7,175000,229376,mid,training_like,-49.23853442003344,0.025,994.525
joint,0,8,200000,262144,mid,training_like,-20.512635358095025,0.125,987.35
joint,0,9,225000,294912,mid,training_like,-23.88206641895153,0.025,985.4
joint,0,10,250000,327680,mid,training_like,163.65911854854068,0.825,676.45
joint,0,11,275000,360448,mid,training_like,56.14507068293952,0.5249999999999999,834.35
joint,0,12,300000,393216,mid,training_like,137.07404018684448,0.75,740.5749999999999
joint,0,13,325000,425984,mid,training_like,184.23162085041355,0.9,582.6
joint,0,14,350000,458752,mid,training_like,172.46340945154222,0.875,660.4000000000001
joint,0,15,375000,491520,mid,training_like,174.82038760668533,0.8250000000000001,602.775
joint,0,16,400000,524288,mid,training_like,215.93545724820734,0.9249999999999999,465.3
joint,0,17,425000,557056,mid,training_like,230.93238092442388,0.8500000000000001,425.07500000000005
joint,0,18,450000,589824,mid,training_like,218.26988949139923,0.775,464.625
joint,0,19,475000,622592,mid,training_like,221.06125752762307,0.9,390.075
joint,0,20,500000,655360,final,training_like,206.84767519661378,0.88,406.36499999999995
joint,1,1,25000,32768,mid,training_like,-83.21366680152435,0.975,314.8
joint,1,2,50000,65536,mid,training_like,-173.05717952696943,0.9249999999999999,322.52500000000003
joint,1,3,75000,98304,mid,training_like,-193.68012098609216,0.9249999999999999,404.75
joint,1,4,100000,131072,mid,training_like,-149.7609125670682,0.44999999999999996,727.7
joint,1,5,125000,163840,mid,training_like,-146.71949618374293,0.35000000000000003,737.0500000000001
joint,1,6,150000,196608,mid,training_like,-121.39601865448185,0.15,884.275
joint,1,7,175000,229376,mid,training_like,-87.91771862051564,0.07500000000000001,966.15
joint,1,8,200000,262144,mid,training_like,-50.65511112762579,0.0,1000.0
joint,1,9,225000,294912,mid,training_like,44.71419471867887,0.375,882.075
joint,1,10,250000,327680,mid,training_like,150.73874947655153,0.925,720.5
joint,1,11,275000,360448,mid,training_like,138.32076709816351,0.875,770.75
joint,1,12,300000,393216,mid,training_like,168.9587325592432,0.825,689.975
joint,1,13,325000,425984,mid,training_like,169.3361510278836,0.9,671.575
joint,1,14,350000,458752,mid,training_like,186.98306864415895,0.9,583.575
joint,1,15,375000,491520,mid,training_like,193.88457387287204,0.9,511.375
joint,1,16,400000,524288,mid,training_like,185.47018311528905,0.95,485.675
joint,1,17,425000,557056,mid,training_like,218.56914282680384,0.9249999999999999,436.1
joint,1,18,450000,589824,mid,training_like,225.33390556926736,0.925,422.07500000000005
joint,1,19,475000,622592,mid,training_like,229.99786882606654,0.95,377.625
joint,1,20,500000,655360,final,training_like,221.25369436208308,0.9299999999999999,394.40500000000003
joint,2,1,25000,32768,mid,training_like,-398.06007187231296,0.9249999999999999,394.04999999999995
joint,2,2,50000,65536,mid,training_like,-236.25970523226277,0.875,351.1
joint,2,3,75000,98304,mid,training_like,-243.928505590307,0.7000000000000001,489.75
joint,2,4,100000,131072,mid,training_like,-184.15111464953162,0.45,644.525
joint,2,5,125000,163840,mid,training_like,-122.35581682351109,0.22500000000000003,810.35
joint,2,6,150000,196608,mid,training_like,-81.1796713783533,0.0,1000.0
joint,2,7,175000,229376,mid,training_like,55.25151941058411,0.7749999999999999,844.275
joint,2,8,200000,262144,mid,training_like,64.19339741651467,0.675,896.3249999999999
joint,2,9,225000,294912,mid,training_like,14.108843796960754,0.35,944.2249999999999
joint,2,10,250000,327680,mid,training_like,166.84600125117998,0.975,566.5
joint,2,11,275000,360448,mid,training_like,217.27145973858143,0.975,408.9
joint,2,12,300000,393216,mid,training_like,191.25135144804085,0.9,542.825
joint,2,13,325000,425984,mid,training_like,181.39077137711655,0.8500000000000001,662.8249999999999
joint,2,14,350000,458752,mid,training_like,173.7956937011444,0.7999999999999999,636.8249999999999
joint,2,15,375000,491520,mid,training_like,189.81621741184205,0.8500000000000001,590.825
joint,2,16,400000,524288,mid,training_like,195.09468658527487,0.9,564.5500000000001
joint,2,17,425000,557056,mid,training_like,209.09020765126135,0.9249999999999999,508.42499999999995
joint,2,18,450000,589824,mid,training_like,231.63583839817323,0.975,430.25
joint,2,19,475000,622592,mid,training_like,236.7597015515545,1.0,409.54999999999995
joint,2,20,500000,655360,final,training_like,243.19067014677577,0.96,363.1625
joint,3,1,25000,32768,mid,training_like,3.085250769685036,1.0,164.1
joint,3,2,50000,65536,mid,training_like,-35.07820251078881,1.0,319.325
joint,3,3,75000,98304,mid,training_like,-37.28096463655118,0.925,343.325
joint,3,4,100000,131072,mid,training_like,-60.134511844665866,0.9249999999999999,562.0
joint,3,5,125000,163840,mid,training_like,-24.28349714377203,0.4,928.225
joint,3,6,150000,196608,mid,training_like,-69.67266494417079,0.0,991.95
joint,3,7,175000,229376,mid,training_like,-61.80915700334856,0.0,1000.0
joint,3,8,200000,262144,mid,training_like,111.39874655271538,0.875,799.775
joint,3,9,225000,294912,mid,training_like,96.15783426194679,0.925,712.675
joint,3,10,250000,327680,mid,training_like,194.18930678229287,1.0,470.95
joint,3,11,275000,360448,mid,training_like,185.6236632416041,0.975,462.09999999999997
joint,3,12,300000,393216,mid,training_like,201.53125753885888,0.95,474.0
joint,3,13,325000,425984,mid,training_like,223.2074351606585,0.975,466.65
joint,3,14,350000,458752,mid,training_like,234.75269860493785,0.975,396.325
joint,3,15,375000,491520,mid,training_like,240.25499925069437,0.975,361.275
joint,3,16,400000,524288,mid,training_like,244.2521513823218,1.0,355.9
joint,3,17,425000,557056,mid,training_like,230.7831675131897,0.975,339.45000000000005
joint,3,18,450000,589824,mid,training_like,248.01787123073495,1.0,313.875
joint,3,19,475000,622592,mid,training_like,244.93133275610245,1.0,349.84999999999997
joint,3,20,500000,655360,final,training_like,238.67293140583766,0.935,347.8275
joint,4,1,25000,32768,mid,training_like,-201.26980429673077,0.975,403.05
joint,4,2,50000,65536,mid,training_like,-210.1105256597986,0.85,524.875
joint,4,3,75000,98304,mid,training_like,-194.41373156316075,0.7000000000000001,579.8249999999999
joint,4,4,100000,131072,mid,training_like,-128.93297155374702,0.07500000000000001,934.85
joint,4,5,125000,163840,mid,training_like,-115.74902019100793,0.07500000000000001,935.325
joint,4,6,150000,196608,mid,training_like,-79.60977201149376,0.0,1000.0
joint,4,7,175000,229376,mid,training_like,-38.51917172063242,0.05,996.825
joint,4,8,200000,262144,mid,training_like,106.95413290331234,0.9,847.9250000000001
joint,4,9,225000,294912,mid,training_like,191.10661115888308,0.95,557.875
joint,4,10,250000,327680,mid,training_like,217.02302534528218,1.0,422.3
joint,4,11,275000,360448,mid,training_like,225.3604865409907,0.9249999999999999,433.75
joint,4,12,300000,393216,mid,training_like,222.10610411510186,0.8999999999999999,439.025
joint,4,13,325000,425984,mid,training_like,235.07899983513795,1.0,350.125
joint,4,14,350000,458752,mid,training_like,245.01980354208692,1.0,343.79999999999995
joint,4,15,375000,491520,mid,training_like,233.44911895464267,1.0,335.475
joint,4,16,400000,524288,mid,training_like,216.5095166076923,0.875,415.45
joint,4,17,425000,557056,mid,training_like,225.2742157531884,0.975,347.17500000000007
joint,4,18,450000,589824,mid,training_like,244.98556456848007,1.0,295.775
joint,4,19,475000,622592,mid,training_like,236.6742932218795,0.975,309.85
joint,4,20,500000,655360,final,training_like,232.55238745133516,0.96,292.735
joint,5,1,25000,32768,mid,training_like,-124.50690446301087,0.975,355.55
joint,5,2,50000,65536,mid,training_like,-229.0158566786593,0.975,426.475
joint,5,3,75000,98304,mid,training_like,-184.97725957796126,0.6,657.75
joint,5,4,100000,131072,mid,training_like,-147.11022815776832,0.15,945.15
joint,5,5,125000,163840,mid,training_like,-165.96013216024602,0.07500000000000001,975.65
joint,5,6,150000,196608,mid,training_like,-112.75044661215934,0.0,1000.0
joint,5,7,175000,229376,mid,training_like,-72.8198731283006,0.0,1000.0
joint,5,8,200000,262144,mid,training_like,-57.58759376995361,0.05,996.3
joint,5,9,225000,294912,mid,training_like,-55.501256878397456,0.025,991.75
joint,5,10,250000,327680,mid,training_like,143.18452740246866,0.825,736.5250000000001
joint,5,11,275000,360448,mid,training_like,74.53310300493386,0.6749999999999999,809.0250000000001
joint,5,12,300000,393216,mid,training_like,202.49202743916067,1.0,524.875
joint,5,13,325000,425984,mid,training_like,216.0556246207092,0.95,429.15
joint,5,14,350000,458752,mid,training_like,227.63400920235378,1.0,397.775
joint,5,15,375000,491520,mid,training_like,225.58418111993,1.0,338.875
joint,5,16,400000,524288,mid,training_like,218.62942713727142,0.95,344.775
joint,5,17,425000,557056,mid,training_like,218.59719226367358,0.925,341.475
joint,5,18,450000,589824,mid,training_like,198.2513997731644,0.95,351.825
joint,5,19,475000,622592,mid,training_like,217.97556707013447,0.9,367.32499999999993
joint,5,20,500000,655360,final,training_like,241.42605606031498,0.9425,298.8025
joint,6,1,25000,32768,mid,training_like,-139.6337225961259,1.0,248.27499999999998
joint,6,2,50000,65536,mid,training_like,-210.74778468498553,0.5,683.55
joint,6,3,75000,98304,mid,training_like,-219.60201160837022,0.275,790.8
joint,6,4,100000,131072,mid,training_like,-180.92814252180133,0.025,978.375
joint,6,5,125000,163840,mid,training_like,-140.7595486227361,0.0,1000.0
joint,6,6,150000,196608,mid,training_like,-86.0688361222601,0.0,1000.0
joint,6,7,175000,229376,mid,training_like,34.083187424191934,0.525,898.575
joint,6,8,200000,262144,mid,training_like,155.19333455649183,0.925,625.925
joint,6,9,225000,294912,mid,training_like,198.75381854941782,0.9,490.12500000000006
joint,6,10,250000,327680,mid,training_like,195.80539822250898,0.9,494.79999999999995
joint,6,11,275000,360448,mid,training_like,209.10490855379823,0.925,467.375
joint,6,12,300000,393216,mid,training_like,208.8715957741935,0.95,499.0
joint,6,13,325000,425984,mid,training_like,209.25431639929167,0.925,464.4
joint,6,14,350000,458752,mid,training_like,223.21114493094095,1.0,411.70000000000005
joint,6,15,375000,491520,mid,training_like,224.7234324285748,0.925,429.20000000000005
joint,6,16,400000,524288,mid,training_like,230.4889650252357,0.95,370.90000000000003
joint,6,17,425000,557056,mid,training_like,226.49291885964809,0.95,340.0
joint,6,18,450000,589824,mid,training_like,226.59880793712193,0.95,359.125
joint,6,19,475000,622592,mid,training_like,223.04254661394427,0.925,336.5
joint,6,20,500000,655360,final,training_like,233.78971030814728,0.9175,351.3675
joint,7,1,25000,32768,mid,training_like,-175.47633712821334,1.0,346.70000000000005
joint,7,2,50000,65536,mid,training_like,-186.23853227311912,0.975,373.82500000000005
joint,7,3,75000,98304,mid,training_like,-144.9066561772898,0.525,675.175
joint,7,4,100000,131072,mid,training_like,-183.29194687677227,0.1,985.95
joint,7,5,125000,163840,mid,training_like,-122.75893279753772,0.0,1000.0
joint,7,6,150000,196608,mid,training_like,-110.83679873783476,0.0,1000.0
joint,7,7,175000,229376,mid,training_like,-106.275346338685,0.0,1000.0
joint,7,8,200000,262144,mid,training_like,-87.40126023006408,0.025,992.925
joint,7,9,225000,294912,mid,training_like,-44.218582380664806,0.25,955.525
joint,7,10,250000,327680,mid,training_like,-5.28916367815448,0.375,942.0500000000001
joint,7,11,275000,360448,mid,training_like,109.15431079685831,0.85,760.1750000000001
joint,7,12,300000,393216,mid,training_like,152.6674905554205,0.9,532.2
joint,7,13,325000,425984,mid,training_like,182.13691829238297,0.925,482.825
joint,7,14,350000,458752,mid,training_like,202.1179481587589,0.925,415.425
joint,7,15,375000,491520,mid,training_like,201.021149876599,0.8999999999999999,428.34999999999997
joint,7,16,400000,524288,mid,training_like,210.94024364834718,0.95,385.65
joint,7,17,425000,557056,mid,training_like,206.12979664479707,0.975,410.25
joint,7,18,450000,589824,mid,training_like,184.55636583129507,0.7999999999999999,455.325
joint,7,19,475000,622592,mid,training_like,214.31045130292063,0.875,347.74999999999994
joint,7,20,500000,655360,final,training_like,213.90356493756946,0.8625,405.585
joint,8,1,25000,32768,mid,training_like,-208.56269561093393,0.975,531.4000000000001
